"Wavelength","2103 3","2104 3","2106 3","2108 3","2111 3","2113 3","2116 3","2117 3","2118 3","2120 3","2121 3","2123 3","2125 3","2126 3","2127 3","2133 3","2134 3","2135 3","2141 3","2145 3","2151 3","2152 3","2155 3","2157 3","2159 3","2160 3","2161 3","2162 3","2166 3","2167 3","2168 3","2170 3","2174 3","2178 3","2180 3","2181 3","2183 3","2184 3","2187 3","2188 3","2191 3","2192 3","2194 3","2195 3","2196 3","2197 3","2203 3","2208 3","2209 3","2210 3","2213 3","2214 3","2215 3","2216 3","2221 3","2222 3","2224 3","2226 3","2227 3","2230 3","2231 3","2233 3","2235 3","2236 3","2239 3","2241 3","2242 3","2246 3","2252 3","2254 3","2255 3","2257 3","2262 3","2263 3","2265 3","2271 3","2275 3","2276 3","2280 3","2285 3","2297 3","2298 3","2301 3","2307 3","2314 3","2318 3"
"919","0.4205338","0.4272343","0.4965846","0.4108846","0.4581171","0.4089094","0.4162364","0.4282390","0.4304637","0.4346007","0.4327182","0.3990656","0.4622405","0.3823659","0.4528881","0.4208283","0.4700213","0.3752722","0.4587251","0.4044820","0.4474516","0.4315213","0.4538849","0.4420426","0.4405688","0.4672395","0.4487078","0.4256497","0.4179996","0.4021988","0.4628623","0.4444623","0.4974815","0.4742182","0.4447470","0.4571011","0.4221946","0.4622497","0.4733821","0.4615711","0.4803534","0.4520464","0.4430969","0.4505574","0.4705358","0.4568052","0.4739020","0.3692657","0.4737897","0.4382063","0.3785242","0.4202778","0.4500595","0.4279196","0.4274207","0.4235629","0.4168724","0.4182892","0.3896252","0.4396389","0.4471181","0.4436613","0.3984442","0.4251977","0.4370955","0.4044340","0.4046278","0.4018710","0.4582545","0.4137637","0.4208285","0.4230986","0.4235792","0.4168142","0.3825532","0.4040128","0.3936597","0.4224854","0.4172257","0.3612077","0.4736733","0.4213111","0.4391517","0.3825215","0.4262949","0.3932053"
"920","0.4204356","0.4271732","0.4964720","0.4108542","0.4579836","0.4088843","0.4161621","0.4281937","0.4303641","0.4345327","0.4327042","0.3989745","0.4620843","0.3823148","0.4527956","0.4207758","0.4699295","0.3752032","0.4586237","0.4043763","0.4474094","0.4315087","0.4538519","0.4419542","0.4404407","0.4671791","0.4486093","0.4256320","0.4179518","0.4021440","0.4627444","0.4444036","0.4974458","0.4740958","0.4446852","0.4570230","0.4222091","0.4621793","0.4732463","0.4615227","0.4802217","0.4519668","0.4429742","0.4504635","0.4704458","0.4567304","0.4737655","0.3692570","0.4736460","0.4381119","0.3785164","0.4202108","0.4500003","0.4278625","0.4273777","0.4234994","0.4167764","0.4182632","0.3895865","0.4396031","0.4470507","0.4435290","0.3983736","0.4251596","0.4369989","0.4044188","0.4045735","0.4018340","0.4581232","0.4137449","0.4207852","0.4230689","0.4235650","0.4168080","0.3825648","0.4039768","0.3936281","0.4224358","0.4171985","0.3612367","0.4735938","0.4212641","0.4390971","0.3823981","0.4262552","0.3931646"
"921","0.4203307","0.4271011","0.4963026","0.4108178","0.4578827","0.4088334","0.4161089","0.4281515","0.4303004","0.4344177","0.4326775","0.3989352","0.4620004","0.3822774","0.4526909","0.4206925","0.4698454","0.3751482","0.4585137","0.4043027","0.4472979","0.4314840","0.4537467","0.4418523","0.4403765","0.4670513","0.4485639","0.4256050","0.4178858","0.4020971","0.4626696","0.4442930","0.4973623","0.4739644","0.4446723","0.4569422","0.4222063","0.4621438","0.4731779","0.4614652","0.4800823","0.4518588","0.4428516","0.4503298","0.4703890","0.4566313","0.4736459","0.3692123","0.4735756","0.4380439","0.3785166","0.4201214","0.4498574","0.4277865","0.4272588","0.4234441","0.4167738","0.4181511","0.3895566","0.4395491","0.4469857","0.4434472","0.3982622","0.4251094","0.4368939","0.4043840","0.4045466","0.4017888","0.4580192","0.4136514","0.4207041","0.4229880","0.4234896","0.4167360","0.3824742","0.4038521","0.3935692","0.4224713","0.4171655","0.3612388","0.4735160","0.4211924","0.4390040","0.3823181","0.4261615","0.3931038"
"922","0.4202208","0.4269976","0.4961405","0.4107841","0.4577832","0.4087459","0.4160268","0.4280666","0.4302160","0.4343316","0.4325811","0.3988646","0.4619295","0.3822200","0.4525468","0.4206054","0.4697452","0.3751058","0.4583707","0.4041865","0.4472136","0.4313981","0.4535813","0.4417226","0.4403067","0.4669375","0.4484460","0.4255623","0.4177865","0.4020765","0.4625556","0.4441812","0.4972772","0.4738238","0.4445728","0.4567748","0.4221558","0.4620956","0.4730483","0.4613495","0.4799494","0.4516919","0.4427237","0.4502030","0.4703053","0.4565032","0.4735293","0.3691784","0.4734853","0.4379598","0.3784941","0.4200531","0.4496982","0.4276870","0.4271563","0.4233676","0.4167444","0.4180504","0.3894912","0.4394701","0.4468882","0.4433764","0.3981921","0.4250656","0.4367572","0.4043557","0.4045354","0.4017102","0.4578937","0.4134933","0.4206079","0.4228974","0.4233839","0.4166877","0.3823956","0.4037751","0.3935036","0.4224512","0.4171135","0.3612104","0.4733908","0.4211115","0.4388928","0.3822284","0.4260909","0.3930434"
"923","0.4201109","0.4268992","0.4959919","0.4107349","0.4576478","0.4086626","0.4159340","0.4279391","0.4301047","0.4342635","0.4324868","0.3988006","0.4618281","0.3821429","0.4523847","0.4205326","0.4696527","0.3750721","0.4582089","0.4040784","0.4471455","0.4312893","0.4534230","0.4415926","0.4401997","0.4668517","0.4483082","0.4255128","0.4176565","0.4020557","0.4623813","0.4440653","0.4971934","0.4736580","0.4444552","0.4565883","0.4220816","0.4620082","0.4728855","0.4612258","0.4798303","0.4515417","0.4426294","0.4500619","0.4701794","0.4563445","0.4733792","0.3691229","0.4733672","0.4378553","0.3784898","0.4199905","0.4495689","0.4275932","0.4270648","0.4232825","0.4166736","0.4179769","0.3894400","0.4393807","0.4467506","0.4432890","0.3981195","0.4250061","0.4366440","0.4042993","0.4045058","0.4015883","0.4577300","0.4133335","0.4205334","0.4227992","0.4232750","0.4166152","0.3823536","0.4037287","0.3934569","0.4223669","0.4170277","0.3611616","0.4732358","0.4210278","0.4387878","0.3821726","0.4260386","0.3929760"
"924","0.4199907","0.4268276","0.4958486","0.4106528","0.4574827","0.4086068","0.4158401","0.4277991","0.4299822","0.4341837","0.4324362","0.3987738","0.4616925","0.3820659","0.4522309","0.4204686","0.4695638","0.3750383","0.4580617","0.4040149","0.4470540","0.4311870","0.4532972","0.4414813","0.4400616","0.4667708","0.4481981","0.4254599","0.4175248","0.4020107","0.4621687","0.4439394","0.4970967","0.4734773","0.4443722","0.4564411","0.4220061","0.4618632","0.4727277","0.4611298","0.4797042","0.4514353","0.4425596","0.4498974","0.4700305","0.4561747","0.4731880","0.3690346","0.4732324","0.4377278","0.3785081","0.4199064","0.4494826","0.4275036","0.4269556","0.4231944","0.4165808","0.4179079","0.3894268","0.4392976","0.4465903","0.4431801","0.3980143","0.4249149","0.4365662","0.4042077","0.4044463","0.4014507","0.4575362","0.4132197","0.4204793","0.4226871","0.4231839","0.4165058","0.3823305","0.4036638","0.3934191","0.4222548","0.4169125","0.3611185","0.4730777","0.4209485","0.4387001","0.3821576","0.4259677","0.3928926"
"925","0.4198210","0.4267535","0.4957018","0.4105310","0.4573786","0.4085446","0.4157060","0.4277065","0.4298813","0.4340702","0.4323524","0.3987503","0.4615888","0.3820253","0.4520957","0.4203703","0.4694040","0.3749910","0.4579789","0.4039537","0.4468989","0.4310589","0.4531228","0.4413715","0.4399503","0.4666382","0.4480722","0.4253878","0.4174573","0.4019446","0.4619865","0.4438168","0.4969605","0.4733478","0.4442513","0.4563032","0.4219182","0.4616455","0.4725612","0.4610241","0.4795067","0.4512633","0.4424018","0.4497530","0.4699155","0.4560463","0.4730119","0.3689755","0.4730899","0.4375605","0.3784562","0.4197815","0.4494010","0.4273454","0.4268017","0.4230761","0.4165002","0.4177895","0.3893834","0.4392297","0.4464548","0.4430817","0.3979315","0.4248044","0.4364246","0.4041476","0.4043991","0.4013837","0.4573485","0.4131443","0.4203711","0.4225575","0.4231183","0.4164702","0.3822722","0.4035455","0.3933149","0.4221691","0.4168065","0.3611270","0.4729265","0.4208852","0.4386142","0.3820873","0.4258205","0.3927918"
"926","0.4196803","0.4266363","0.4955376","0.4104221","0.4572569","0.4085037","0.4155819","0.4276195","0.4297530","0.4339437","0.4322693","0.3986568","0.4614179","0.3819544","0.4519383","0.4202506","0.4692238","0.3749643","0.4578546","0.4038742","0.4467901","0.4309468","0.4529829","0.4412470","0.4397705","0.4664971","0.4479731","0.4252968","0.4173710","0.4018835","0.4618485","0.4437255","0.4968054","0.4731941","0.4441444","0.4561930","0.4218155","0.4614810","0.4723528","0.4609494","0.4793593","0.4511391","0.4422503","0.4496016","0.4698072","0.4559429","0.4728442","0.3689050","0.4729342","0.4374159","0.3784236","0.4196964","0.4493122","0.4272404","0.4266994","0.4229846","0.4164300","0.4176866","0.3893099","0.4391465","0.4463509","0.4429701","0.3978381","0.4247766","0.4363022","0.4041130","0.4042672","0.4013312","0.4572030","0.4130674","0.4202860","0.4224678","0.4230600","0.4164165","0.3822256","0.4034518","0.3932269","0.4220287","0.4167332","0.3611242","0.4727288","0.4208282","0.4385322","0.3819711","0.4257100","0.3927396"
"927","0.4195597","0.4265020","0.4953491","0.4102921","0.4571123","0.4084696","0.4154391","0.4275171","0.4296143","0.4338043","0.4321810","0.3985165","0.4612307","0.3818516","0.4517600","0.4201216","0.4690352","0.3748953","0.4576765","0.4037315","0.4466849","0.4308283","0.4528279","0.4410921","0.4395955","0.4663251","0.4478481","0.4251631","0.4172642","0.4017836","0.4617012","0.4436071","0.4966328","0.4729735","0.4440229","0.4560380","0.4217116","0.4613480","0.4721278","0.4608582","0.4792321","0.4510365","0.4420660","0.4494489","0.4696264","0.4558081","0.4726262","0.3688454","0.4727497","0.4372844","0.3783813","0.4196076","0.4491669","0.4271452","0.4265736","0.4228882","0.4163171","0.4175785","0.3892452","0.4390354","0.4462167","0.4427982","0.3977248","0.4247387","0.4361802","0.4040857","0.4041469","0.4012424","0.4570356","0.4129644","0.4201865","0.4223862","0.4229775","0.4162947","0.3821410","0.4033630","0.3931526","0.4219043","0.4166465","0.3610696","0.4725336","0.4207377","0.4383997","0.3818366","0.4255962","0.3926905"
"928","0.4194245","0.4263825","0.4951288","0.4101292","0.4569557","0.4084016","0.4152647","0.4273955","0.4294758","0.4336491","0.4320841","0.3983669","0.4610637","0.3817359","0.4515639","0.4199837","0.4688433","0.3747605","0.4574676","0.4035351","0.4465469","0.4306771","0.4526179","0.4409079","0.4394702","0.4661180","0.4476661","0.4249959","0.4171453","0.4016391","0.4615065","0.4434248","0.4964574","0.4727013","0.4438745","0.4558056","0.4216071","0.4611963","0.4719115","0.4607096","0.4790597","0.4508930","0.4418369","0.4492952","0.4693633","0.4556120","0.4723482","0.3687997","0.4725376","0.4371382","0.3783058","0.4194607","0.4489573","0.4270017","0.4263824","0.4227597","0.4161463","0.4174486","0.3891969","0.4388974","0.4460150","0.4425666","0.3976006","0.4246126","0.4360333","0.4040360","0.4041058","0.4011076","0.4568062","0.4128326","0.4200450","0.4222772","0.4228665","0.4161135","0.3820079","0.4032486","0.3930717","0.4218340","0.4165177","0.3609771","0.4723684","0.4206048","0.4382180","0.3817113","0.4254315","0.3925982"
"929","0.4192400","0.4262786","0.4948643","0.4100234","0.4567902","0.4082274","0.4151264","0.4272790","0.4292916","0.4334782","0.4320012","0.3982062","0.4608279","0.3816276","0.4513285","0.4198062","0.4686572","0.3746785","0.4572625","0.4034172","0.4464486","0.4304954","0.4524116","0.4407274","0.4392764","0.4659470","0.4474968","0.4248864","0.4169950","0.4015693","0.4613040","0.4432394","0.4963340","0.4724922","0.4437694","0.4555993","0.4214629","0.4610130","0.4716916","0.4605269","0.4787941","0.4506503","0.4416884","0.4491099","0.4691848","0.4554046","0.4721363","0.3686951","0.4723389","0.4369551","0.3782564","0.4192536","0.4487783","0.4268203","0.4262614","0.4226368","0.4160142","0.4173414","0.3890781","0.4387483","0.4458018","0.4423875","0.3975009","0.4244757","0.4358841","0.4039195","0.4040289","0.4010042","0.4565903","0.4127053","0.4199224","0.4221553","0.4227851","0.4159784","0.3819571","0.4031168","0.3929776","0.4216954","0.4164007","0.3609638","0.4721480","0.4205056","0.4381412","0.3816058","0.4252449","0.3924868"
"930","0.4190642","0.4261710","0.4945263","0.4098786","0.4565895","0.4080832","0.4149738","0.4271149","0.4291475","0.4333311","0.4319077","0.3981204","0.4606222","0.3815284","0.4511293","0.4196743","0.4684586","0.3745995","0.4570569","0.4033174","0.4463395","0.4303563","0.4522175","0.4405736","0.4390827","0.4658032","0.4473433","0.4247664","0.4168394","0.4014789","0.4611197","0.4430745","0.4961710","0.4722801","0.4436229","0.4554335","0.4213172","0.4608190","0.4714736","0.4603701","0.4785779","0.4504323","0.4414836","0.4489608","0.4690239","0.4552215","0.4719365","0.3685899","0.4721734","0.4368009","0.3781859","0.4190719","0.4486290","0.4266799","0.4261183","0.4225113","0.4158799","0.4172319","0.3889743","0.4386237","0.4456349","0.4422582","0.3974115","0.4243243","0.4357190","0.4038289","0.4039737","0.4008725","0.4564097","0.4125141","0.4198439","0.4220365","0.4227232","0.4158851","0.3818724","0.4029720","0.3928926","0.4215666","0.4163063","0.3609062","0.4719745","0.4203811","0.4379888","0.3814752","0.4250613","0.3923411"
"931","0.4188870","0.4260267","0.4942039","0.4097192","0.4563854","0.4079747","0.4148103","0.4269327","0.4290041","0.4332057","0.4317842","0.3980469","0.4604300","0.3814099","0.4509171","0.4195353","0.4682661","0.3744957","0.4568440","0.4031938","0.4462209","0.4302150","0.4520368","0.4403914","0.4388940","0.4656532","0.4471858","0.4246256","0.4166770","0.4013770","0.4609103","0.4428813","0.4959458","0.4720248","0.4434528","0.4552713","0.4211834","0.4606211","0.4712356","0.4602207","0.4783472","0.4502341","0.4412398","0.4487703","0.4688520","0.4550442","0.4716951","0.3684904","0.4720041","0.4366495","0.3781068","0.4188926","0.4484524","0.4265120","0.4259397","0.4223603","0.4157266","0.4170723","0.3888690","0.4384901","0.4454562","0.4421221","0.3972612","0.4241624","0.4355328","0.4037476","0.4038930","0.4007089","0.4561955","0.4122918","0.4197452","0.4219097","0.4226115","0.4157693","0.3817834","0.4028266","0.3927756","0.4214528","0.4161808","0.3608140","0.4717974","0.4202111","0.4377549","0.3813235","0.4248693","0.3922082"
"932","0.4186829","0.4258350","0.4939522","0.4095823","0.4562027","0.4078621","0.4146377","0.4267588","0.4288130","0.4330635","0.4316309","0.3979078","0.4602136","0.3812525","0.4506501","0.4193374","0.4680840","0.3743602","0.4566158","0.4030251","0.4460976","0.4300194","0.4518436","0.4401367","0.4386886","0.4654692","0.4469961","0.4244644","0.4164934","0.4012830","0.4606382","0.4426348","0.4956746","0.4717282","0.4432740","0.4550654","0.4210441","0.4604244","0.4709677","0.4600314","0.4780356","0.4500139","0.4409939","0.4484864","0.4686484","0.4548424","0.4714039","0.3683771","0.4717817","0.4364502","0.3780255","0.4186802","0.4482089","0.4262566","0.4257317","0.4221800","0.4155651","0.4168464","0.3887338","0.4383092","0.4452181","0.4419292","0.3970179","0.4240041","0.4353248","0.4036386","0.4037471","0.4005319","0.4559056","0.4120879","0.4195688","0.4217541","0.4224152","0.4155955","0.3817076","0.4026819","0.3925923","0.4213302","0.4159882","0.3607138","0.4715622","0.4200080","0.4375009","0.3811626","0.4246616","0.3921006"
"933","0.4184406","0.4256452","0.4936473","0.4094433","0.4560001","0.4076997","0.4144110","0.4265416","0.4286043","0.4328079","0.4314913","0.3977103","0.4599733","0.3810799","0.4504065","0.4191404","0.4678512","0.3742209","0.4563634","0.4028303","0.4459430","0.4297942","0.4515542","0.4398501","0.4384205","0.4652612","0.4467424","0.4242616","0.4162595","0.4011591","0.4603335","0.4424295","0.4954048","0.4714820","0.4430061","0.4547889","0.4208181","0.4602476","0.4707115","0.4597430","0.4777310","0.4497422","0.4407058","0.4482365","0.4683903","0.4546065","0.4711767","0.3682036","0.4714694","0.4361593","0.3778820","0.4184592","0.4479484","0.4259870","0.4254869","0.4220243","0.4154632","0.4166326","0.3885883","0.4380828","0.4449957","0.4416972","0.3967850","0.4238893","0.4350975","0.4035027","0.4035857","0.4003696","0.4556397","0.4119078","0.4193458","0.4215457","0.4222330","0.4154519","0.3815141","0.4025011","0.3923657","0.4211573","0.4157856","0.3605614","0.4713248","0.4198303","0.4373115","0.3809814","0.4244724","0.3918905"
"934","0.4182295","0.4254873","0.4933408","0.4092952","0.4558134","0.4075677","0.4141996","0.4263430","0.4284006","0.4325745","0.4313502","0.3975215","0.4597745","0.3809428","0.4501518","0.4189708","0.4676216","0.3741476","0.4561176","0.4026249","0.4457766","0.4295920","0.4512740","0.4396272","0.4381948","0.4650277","0.4465602","0.4241075","0.4160962","0.4010543","0.4600912","0.4422678","0.4952013","0.4711980","0.4428188","0.4545408","0.4206636","0.4599926","0.4704494","0.4595534","0.4775088","0.4495060","0.4404446","0.4479597","0.4681273","0.4543357","0.4708830","0.3680345","0.4712072","0.4359157","0.3777828","0.4182376","0.4477245","0.4257915","0.4252735","0.4219066","0.4153258","0.4164332","0.3884687","0.4379298","0.4448172","0.4414362","0.3965986","0.4237580","0.4348991","0.4033583","0.4034810","0.4002469","0.4553923","0.4117459","0.4191511","0.4213259","0.4220610","0.4153496","0.3813619","0.4023903","0.3922414","0.4209747","0.4156319","0.3604647","0.4710812","0.4196741","0.4371677","0.3807883","0.4243008","0.3917511"
"935","0.4180315","0.4253330","0.4930486","0.4091006","0.4556119","0.4074557","0.4139811","0.4261410","0.4281806","0.4323644","0.4311839","0.3973532","0.4595709","0.3807976","0.4498741","0.4187923","0.4673917","0.3740626","0.4558708","0.4024139","0.4455859","0.4294171","0.4510090","0.4394485","0.4379597","0.4647722","0.4463636","0.4239396","0.4159237","0.4009257","0.4598655","0.4420858","0.4949827","0.4708978","0.4426684","0.4543080","0.4205156","0.4597080","0.4701464","0.4593975","0.4772845","0.4492305","0.4402086","0.4476656","0.4678748","0.4540763","0.4705206","0.3678849","0.4709914","0.4356879","0.3776930","0.4180209","0.4475265","0.4256052","0.4250361","0.4217674","0.4151240","0.4162427","0.3883324","0.4377930","0.4446105","0.4411733","0.3964237","0.4235976","0.4346901","0.4032273","0.4033724","0.4001002","0.4551269","0.4115706","0.4189937","0.4211706","0.4218903","0.4152151","0.3812365","0.4022944","0.3921498","0.4207996","0.4154921","0.3604173","0.4708217","0.4195255","0.4370182","0.3805902","0.4240972","0.3916378"
"936","0.4178077","0.4251411","0.4927547","0.4088480","0.4553625","0.4073238","0.4137237","0.4259153","0.4279279","0.4321455","0.4309875","0.3971913","0.4593099","0.3805943","0.4495671","0.4185713","0.4671410","0.3738941","0.4556017","0.4021971","0.4453724","0.4292393","0.4507350","0.4392448","0.4376554","0.4645063","0.4460740","0.4237023","0.4156657","0.4007454","0.4595844","0.4418376","0.4946824","0.4706137","0.4424568","0.4540391","0.4202928","0.4594600","0.4697988","0.4591638","0.4769736","0.4488653","0.4399728","0.4473825","0.4676307","0.4538497","0.4701484","0.3677476","0.4707758","0.4354203","0.3775649","0.4178051","0.4473133","0.4253498","0.4247378","0.4215683","0.4148798","0.4160482","0.3881495","0.4375936","0.4443179","0.4409325","0.3962246","0.4234191","0.4344337","0.4031097","0.4031830","0.3998884","0.4548141","0.4113580","0.4188453","0.4210994","0.4217114","0.4150014","0.3810821","0.4021354","0.3919849","0.4206385","0.4153207","0.3603705","0.4705369","0.4193618","0.4368219","0.3803854","0.4238286","0.3914732"
